ax,ay,az,gx,gy,gz
0.382324,0.103760,0.906494,5.465649,58.625954,-55.709923
0.348389,0.132812,0.894043,-6.259542,52.259541,-49.358780
0.337402,0.043213,0.953857,-14.541985,42.770992,-41.572517
0.349854,-0.027588,0.941162,-18.083969,37.244274,-42.862595
0.368408,-0.066895,0.920166,-5.122138,41.381680,-39.580154
0.306396,-0.080322,0.829590,-2.374046,42.236641,-34.526718
0.284912,-0.015625,0.826172,-1.030534,40.351147,-27.519083
0.285400,0.062500,0.820312,1.603053,30.908398,-33.664124
0.298584,0.085693,0.822021,-0.198473,23.091602,-37.366413
0.297607,0.024170,0.859619,-1.381679,19.053434,-28.938931
0.354004,0.013184,0.920410,5.221374,22.587786,-18.839695
0.369873,0.025879,0.946777,13.160305,25.816793,-14.816793
0.376709,0.082764,0.891846,18.687023,25.389313,-16.809160
0.351074,0.105225,0.855469,17.045801,18.106871,-14.022901
0.372559,0.101807,0.840820,15.923664,9.343512,-6.274809
0.407227,0.083008,0.855713,12.679389,4.709924,-7.931298
0.420898,0.036865,0.880371,13.923664,3.053435,-9.557252
0.432373,0.002686,0.867187,15.870229,3.786260,-10.022901
0.447510,0.022217,0.833008,15.045801,5.137404,-12.381680
0.453857,0.029297,0.821289,12.564885,3.198473,-14.595420
0.457031,0.020264,0.822998,6.229008,-1.717557,-16.366413
0.459717,0.012451,0.857422,-1.572519,-6.816794,-16.335878
0.475586,0.039795,0.860596,-11.290076,-10.160305,-16.992367
0.470947,0.080811,0.838623,-27.725191,-12.839695,-22.526718
0.434326,0.067383,0.850830,-46.000000,-19.038168,-25.687023
0.432373,-0.009766,0.860352,-64.450378,-27.748091,-26.167938
0.448242,-0.136475,0.882568,-71.755722,-35.328243,-25.656488
0.467285,-0.290771,0.906738,-67.732826,-36.419846,-21.503817
0.499023,-0.370361,0.925293,-55.511452,-30.519083,-17.404581
0.494385,-0.373047,0.939209,-38.236641,-22.427481,-15.190840
0.470215,-0.318359,0.924561,-24.603054,-14.282443,-9.770992
0.442871,-0.257568,0.911865,-20.396946,-11.007633,-2.427481
0.409424,-0.220703,0.921143,-20.274809,-6.717557,4.526718
0.378174,-0.198730,0.923584,-20.198473,-4.908397,10.381680
0.373535,-0.112549,0.955811,-12.793893,-2.496183,16.374046
0.353027,-0.079346,0.881592,-8.145039,0.076336,21.526718
0.304688,-0.064209,0.783691,6.847328,-0.603053,32.068703
0.287598,-0.065186,0.737793,28.213741,-4.656488,46.641220
0.303223,0.017578,0.794189,46.122139,-8.786260,43.129772
0.333008,0.200195,0.873291,58.419846,-13.488549,32.961834
0.252686,0.213379,0.865479,63.022900,-31.648855,32.091602
0.297363,0.320313,0.854980,45.114502,-31.320610,43.885498
0.345947,0.378906,0.761230,26.580153,-32.549618,47.992367
0.345703,0.316895,0.732422,11.374045,-36.709923,36.969467
0.318604,0.197998,0.769531,10.076336,-39.282444,23.496183
0.340088,0.149658,0.822510,22.404581,-41.343510,11.435115
0.381836,0.154053,0.879150,41.557251,-39.030533,-2.763359
0.387451,0.170166,0.871826,59.061069,-38.740459,-10.374045
0.349609,0.144775,0.793945,55.526718,-30.572519,-0.732824
0.257324,0.053223,0.724609,33.885498,-22.122137,26.450382
0.190918,-0.011963,0.643555,17.083969,-25.458015,49.343510
0.170654,-0.083984,0.626465,7.656488,-39.175571,60.030533
0.248779,-0.053467,0.608154,5.083970,-50.519085,61.816795
0.325439,0.010254,0.620605,1.198473,-56.000000,53.595421
0.340576,0.052002,0.623291,-9.190840,-57.885498,42.679390
0.319336,0.013184,0.640869,-21.801527,-63.694656,33.297710
0.347900,-0.070557,0.670410,-27.442749,-72.244278,29.687023
0.423340,-0.142334,0.713379,-28.129770,-72.045799,31.931297
0.485107,-0.188721,0.776611,-19.007633,-64.801529,38.244274
0.511230,-0.241211,0.802246,3.603053,-59.954197,46.610687
0.511475,-0.331543,0.898682,43.679390,-52.633587,54.969467
0.554443,-0.308350,0.913330,96.603050,-41.328243,57.923664
0.626465,-0.139160,0.905518,145.595413,-24.885496,53.870228
0.675537,0.132324,0.833008,174.816788,-9.404580,46.244274
0.676270,0.420898,0.724121,174.969467,2.267176,33.549618
0.596436,0.626465,0.531982,149.000000,-0.175573,22.259542
0.517822,0.687988,0.514404,104.786263,-11.404580,17.847328
0.507080,0.660156,0.573730,57.541985,-29.824427,11.061069
0.534912,0.527588,0.738525,23.992367,-48.328243,8.114504
0.612793,0.399658,0.872803,9.435115,-55.717556,9.480916
0.669678,0.299805,0.917969,11.931297,-54.396946,5.709924
0.691895,0.202148,0.940674,25.946566,-46.503819,2.450382
0.718750,0.185059,0.894043,35.236641,-39.366413,-5.450382
0.717529,0.235107,0.885742,42.038166,-37.740459,-10.580153
0.710937,0.281250,0.851807,36.832062,-39.297710,-13.259542
0.689453,0.296387,0.810303,17.022902,-46.229008,-11.648855
0.663574,0.416260,0.781250,-16.977098,-56.083969,-5.282443
0.671631,0.213379,0.669189,-61.053436,-64.877861,-28.022902
0.686279,-0.068604,1.239502,-76.297707,-72.946564,21.625954
0.838135,-0.311035,1.025146,-107.442749,-82.633591,3.900763
0.911865,-0.311035,1.468262,-78.946564,-64.419846,-2.671756
0.817383,-0.473877,1.298340,-63.954197,-68.786263,-20.580153
0.834717,-0.587402,1.409180,-20.229008,-47.053436,-6.786260
0.965088,-0.348389,1.264893,12.328244,-12.137404,-25.236641
0.829590,-0.265869,1.149902,44.503819,-5.931298,-34.167938
0.730957,-0.009521,0.983398,34.290077,-0.954198,-34.572517
0.685059,-0.117188,1.208008,24.282442,3.511450,20.129770
1.004150,0.252441,0.964111,19.931297,40.282444,70.786263
1.014404,0.511475,0.629639,-68.832062,36.175571,-51.786259
0.604004,0.106445,0.919922,-118.007637,13.091603,-99.099236
0.522217,0.036133,0.363770,-156.083969,-27.114504,-69.824425
0.457031,-0.187256,0.588867,-184.931305,-20.091602,9.106871
0.659180,-0.364990,0.671387,-159.519089,-18.343512,27.419847
0.724121,-0.292725,0.498535,-123.572517,-34.129772,-15.389313
0.660645,-0.234375,0.493652,-82.793892,-22.114504,-23.656488
0.597900,-0.171143,0.460449,-43.381680,-4.030534,-1.465649
0.615723,-0.070312,0.609131,-17.702290,-7.603054,1.931298
0.644287,-0.006592,0.751709,0.335878,-10.870229,-11.038168
0.627930,0.049805,0.778809,8.801527,-0.290076,-14.404580
0.523437,0.051514,0.692383,10.320611,15.877863,-1.702290
0.419189,0.036133,0.605225,16.358778,11.908397,10.358779
0.427246,0.234619,0.563477,11.847328,4.167939,29.648855
0.482910,0.308105,0.436279,9.503817,-11.389313,19.877863
0.501221,0.273438,0.415527,-12.870229,-15.496183,29.068703
0.527100,0.192139,0.440430,-19.213741,-19.595419,29.862595
0.573730,0.018799,0.611328,2.190840,-24.381680,36.198475
0.654785,0.192871,0.525635,1.038168,-37.709923,-5.625954
0.553467,0.107910,0.695557,25.175573,-40.870228,19.442749
0.750977,0.206787,0.800781,43.778625,-15.778625,65.106873
0.834473,0.262451,0.762451,50.175571,-5.755725,47.618320
0.734863,0.083496,0.912354,44.282444,-8.366412,33.061069
0.814697,-0.154785,1.052490,58.358780,-8.694656,28.847328
0.866699,-0.439697,1.205811,95.022903,-27.458015,2.068702
1.065674,-0.477539,1.204590,154.801529,3.656489,23.435114
1.279541,-0.199707,1.131836,178.022903,42.320610,-13.030535
0.894531,-0.468018,1.248779,231.587784,30.061069,-38.297710
0.994385,0.479004,0.534668,248.175568,69.106873,-37.534351
0.801025,0.810059,0.480469,194.664124,47.557251,-64.755722
0.618408,0.860107,0.500000,84.137405,20.183207,-50.610687
0.761475,1.023926,0.504883,-32.519085,10.885496,-8.213740
0.669434,0.573975,0.373291,-134.305344,-29.557251,-31.816793
0.659424,0.019531,0.743408,-192.229004,-40.175571,-26.732824
0.607422,-0.426025,1.023926,-168.519089,-56.267174,-14.419847
0.901611,-0.426270,1.207764,-108.473282,-42.282444,0.801527
1.096436,-0.248291,1.168457,-53.541985,4.587786,-17.946566
1.020508,-0.068848,0.991455,-23.259542,54.045803,-37.305344
0.775146,0.114502,0.906250,-20.977098,69.412216,-47.725189
0.630859,0.275635,0.876953,-39.893131,52.374046,-41.832062
0.679687,0.365723,0.869873,-71.106873,28.343512,-40.641220
0.787109,0.306885,0.965088,-94.916031,18.396946,-47.938931
0.809326,0.170654,1.009033,-104.709923,29.007633,-51.877861
0.751953,0.108643,0.976807,-105.061066,43.541985,-49.366413
0.682861,0.100342,0.911865,-106.274811,51.190838,-46.419846
0.606445,0.087891,0.813965,-109.595421,52.145039,-45.877861
0.542480,0.067383,0.787109,-114.160309,45.465649,-46.129772
0.538574,0.037354,0.795898,-112.908394,37.297710,-41.053436
0.559082,-0.019043,0.809326,-105.770996,37.564884,-39.213741
0.551514,-0.026123,0.851562,-97.083969,41.282444,-36.870228
0.505371,0.062256,0.787598,-92.458015,46.412212,-28.954199
0.437988,0.125000,0.694824,-98.412216,40.541985,-29.198473
0.388428,0.103271,0.683838,-106.572517,27.618320,-24.526718
0.422607,0.080322,0.620117,-104.519081,17.610687,-23.473282
0.409180,0.016846,0.492920,-106.083969,7.137404,-28.015266
0.445557,0.033936,0.484375,-96.641220,3.343511,-24.587786
0.403564,-0.024170,0.551270,-91.312981,0.427481,-26.671755
0.477539,0.045898,0.581055,-87.167938,-5.503817,-24.755726
0.496582,0.072021,0.522461,-95.541985,-7.099236,-22.427481
0.465820,0.058838,0.513184,-107.587784,-5.435114,-17.152672
0.438721,0.016357,0.461914,-102.519081,-12.045801,-16.282442
0.414551,-0.113281,0.499512,-91.900764,-21.229008,-13.908397
0.502930,-0.193848,0.557861,-68.061066,-28.160305,-8.312977
0.615723,-0.185303,0.635986,-41.496181,-22.496183,-10.679389
0.651611,-0.127197,0.689697,-20.190840,-12.511451,-10.068703
0.674316,-0.065918,0.743408,-16.679390,-3.656489,-9.290076
0.685059,0.013184,0.680908,-15.473283,-1.893130,-10.251908
0.646484,0.096680,0.683838,-25.351145,-3.832061,-14.122137
0.635742,0.066406,0.632324,-35.259541,-8.984733,-9.778625
0.663330,-0.010742,0.613281,-46.725189,-11.610687,-16.076336
0.654541,-0.171875,0.666016,-48.816795,-14.007633,-18.603054
0.691895,-0.257324,0.760498,-33.282444,-9.099236,-19.541985
0.710937,-0.288818,0.797607,-15.801527,-0.251908,-21.709923
0.702148,-0.291748,0.861816,-2.725191,6.618320,-21.786259
0.692383,-0.265625,0.909424,6.908397,8.167939,-19.610687
0.693604,-0.219971,0.905762,5.740458,7.595420,-13.549619
0.695312,-0.174561,0.791992,-3.549618,7.282443,-9.648855
0.688965,-0.157471,0.714600,-22.419847,5.061069,-14.419847
0.629883,-0.298096,0.680908,-33.343510,-0.488550,-9.893129
0.696777,-0.320313,0.716064,-36.931297,-3.572519,-14.748092
0.670898,-0.475342,0.849365,-34.580154,-1.610687,-6.366412
0.703857,-0.537842,0.880127,-21.000000,4.366412,-1.603053
0.699707,-0.517578,0.927979,-2.259542,10.648855,-0.656489
0.678223,-0.432617,0.924805,11.038168,16.358778,3.778626
0.676270,-0.328125,0.877441,18.251909,17.473282,6.206107
0.694092,-0.166992,0.774170,13.885496,12.015267,6.229008
0.631348,-0.115723,0.657959,-2.167939,6.320611,9.061069
0.557617,-0.239990,0.816650,-29.045801,3.687023,12.603053
0.613525,-0.304443,0.845459,-24.137405,-3.763359,20.129770
0.694580,-0.228760,0.779541,-21.206106,-0.541985,10.541985
0.654297,-0.261719,0.803467,-16.687023,13.259542,13.305344
0.575928,-0.343750,0.857422,-9.793893,21.335878,14.893129
0.531738,-0.346680,0.893799,9.908397,15.931297,22.335878
0.606689,-0.215088,0.921387,22.335878,14.633588,20.648855
0.626465,-0.120850,0.989258,20.137405,21.412214,22.000000
0.651855,-0.062500,1.197998,25.648855,28.969465,27.320610
0.627441,0.174072,0.577148,20.022902,16.687023,20.595419
0.563477,0.177490,0.448730,-25.465649,32.343510,6.106870
0.441895,0.023682,0.569824,-42.534351,11.007633,-6.351145
0.636230,-0.007080,0.650146,-31.511450,-0.083969,-16.221375
0.722412,-0.006836,0.701416,-11.366412,16.725191,-16.541985
0.662109,0.093994,0.546631,-29.694656,35.312977,-19.335878
0.432373,-0.146973,0.781250,-51.366413,37.442749,-39.320610
0.333496,-0.284912,0.823486,-31.694656,12.198473,-15.816793
0.405518,-0.297852,0.736816,-40.221375,3.740458,-16.114504
0.575439,-0.212158,0.652588,-31.931297,14.320611,-15.534351
0.397461,-0.354736,0.870850,-34.938931,24.045801,-11.068703
0.412842,-0.424072,0.888916,-13.480916,16.717558,3.450382
0.383545,-0.425537,0.944824,-11.435115,10.076336,-9.442748
0.516113,-0.296631,0.755859,22.396946,8.625955,4.763359
0.500000,-0.183350,0.538086,3.106870,9.335877,-16.007633
0.527344,-0.139893,0.595947,4.381680,11.893129,0.694656
0.485107,-0.175537,0.849609,-4.114504,4.442748,-10.526717
