ax,ay,az,gx,gy,gz
0.948730,0.593506,0.145508,-26.885496,5.824428,-4.969466
0.916992,0.555664,0.153809,-31.274809,5.847328,-6.473282
0.906738,0.471924,0.127686,-27.893129,-1.000000,-7.541985
0.949219,0.462891,0.174805,-22.122137,-4.229008,-7.450382
0.999023,0.547607,0.151367,-17.076336,-3.343511,-9.488549
1.054199,0.657715,0.207764,-19.221375,-0.877863,-11.496183
1.059082,0.568115,0.145264,-22.122137,5.870229,-14.061069
1.030029,0.500488,0.100830,-25.076336,12.832061,-21.221375
0.949219,0.447510,0.086670,-20.854961,9.664123,-25.961832
0.937256,0.520508,0.076660,-19.145039,-0.190840,-26.435114
0.969727,0.607178,0.124023,-18.786259,-7.832061,-29.687023
1.024902,0.480713,-0.153564,-44.763359,3.412214,-23.473282
1.026855,0.328857,-0.295654,-59.541985,25.938931,-22.732824
1.460938,0.982178,0.165283,-41.251907,-49.229008,-40.351147
0.804443,-0.076904,-1.423096,-85.404579,33.129772,-10.977099
0.913818,-0.283691,-1.137695,-73.076332,92.503815,-12.412213
1.826172,0.305420,-2.000000,-76.290077,-25.832062,-23.419847
0.378174,1.447754,1.984314,24.412214,-17.770992,-26.984734
1.078613,-0.453125,-2.000000,-63.625954,56.679390,-5.847328
1.754639,1.024658,-1.413330,-33.175571,-75.679390,-34.870228
1.518799,1.129883,-0.700439,-28.534351,-76.335876,-35.427483
1.215576,0.359863,-1.534424,-60.969467,-18.877863,-20.587786
0.440430,0.138672,0.500488,-19.106871,95.312981,-9.404580
1.382080,0.931641,0.422363,-7.595420,-38.412212,-25.290077
0.154785,0.362061,0.492920,-2.190840,54.564884,-10.526717
0.912842,0.221924,-0.323486,-51.595421,43.251907,-9.030535
1.044678,0.472168,-0.364746,-50.183205,1.870229,-15.816793
0.960205,0.530273,-0.111328,-38.290077,-13.541985,-15.213740
0.921143,0.446289,-0.083496,-30.381680,-15.732824,-13.129771
0.868652,0.290283,-0.176025,-31.251909,0.816794,-9.305344
0.698975,0.154297,-0.035889,-25.106871,36.877861,-3.343511
0.547119,0.282227,0.313477,5.809160,46.175571,-4.625954
0.667480,0.382080,0.127441,19.984734,-0.488550,-8.633588
0.570801,0.100830,-0.183838,12.778625,22.725191,5.419847
0.494629,0.279297,0.222412,44.648853,18.259542,1.511450
0.609619,0.348389,-0.206299,24.870230,-2.312977,9.587787
0.548340,0.419434,0.090332,57.854961,4.671756,3.198473
0.589111,0.356934,-0.046875,45.442749,6.908397,8.412213
0.611328,0.412598,0.111816,67.954201,-10.419847,2.885496
0.608643,0.469727,0.042480,62.419846,6.816794,11.022901
0.643799,0.529297,-0.065430,44.641220,-2.435115,16.183207
0.695068,0.653320,-0.059814,23.480917,-8.778625,14.946565
0.699951,0.703613,0.000732,-1.992366,-4.870229,19.786259
0.735596,0.729248,-0.011963,-18.458015,-10.320611,25.671755
0.786621,0.666504,0.021729,-25.145039,-17.229008,20.801527
0.812012,0.532471,0.075684,-22.251909,-23.229008,14.778625
0.844971,0.455078,0.108398,-9.748092,-23.786259,14.068703
0.876221,0.458984,0.133301,7.473282,-18.717558,15.091603
0.892090,0.520996,0.085693,15.572519,-12.610687,14.435115
0.895752,0.618896,0.125000,6.671756,-3.793893,15.511451
0.876709,0.714600,0.142578,-1.022901,2.679389,16.152672
0.854004,0.752930,0.134033,-12.755725,0.419847,17.404581
0.855469,0.713135,0.166260,-23.862595,-3.305344,18.183207
0.875244,0.609863,0.223633,-27.435114,-8.732824,17.045801
0.906250,0.533203,0.247559,-18.839695,-13.396947,14.770992
0.945312,0.510010,0.254639,-8.213740,-12.473283,11.740458
0.954102,0.563232,0.232910,-8.114504,-7.045802,10.877863
0.964355,0.670898,0.209717,-17.351145,-1.045802,15.450381
0.960205,0.695068,0.188721,-20.473282,1.236641,12.977099
0.937256,0.648926,0.172119,-27.893129,-2.595420,10.603053
0.947510,0.570312,0.207520,-21.198473,-5.893130,12.244275
0.957520,0.557129,0.168945,-14.969465,-5.618320,10.503817
0.960449,0.550537,0.182861,-9.748092,-4.549618,10.145039
0.953613,0.545166,0.173340,-6.236641,-4.007634,8.656488
0.940186,0.516357,0.189209,-4.488550,-3.793893,8.374045
0.909668,0.473633,0.160645,-6.854962,1.122137,7.297710
0.933105,0.607178,0.321533,14.541985,-16.488550,-3.801527
1.071777,0.762451,0.237549,16.946566,-44.442749,-8.290076
0.321289,0.425049,0.911621,17.068703,35.229008,8.541985
1.141113,1.134766,1.596924,26.793894,-55.496181,-12.534351
0.938232,1.243408,1.194824,14.809160,-107.755722,-11.587787
0.006348,0.743652,1.984314,45.488548,-8.732824,-8.480916
1.376221,-0.473145,-2.000000,-44.793892,58.977100,7.679389
0.788086,1.538330,1.984314,31.877863,-86.244278,-21.885496
0.019287,0.151855,1.935059,36.885498,46.755726,1.961832
0.204346,0.062744,1.293457,34.732826,62.160305,6.755725
0.541748,0.800537,1.864014,46.343510,-16.839695,-6.343512
1.177246,0.728760,-0.442627,-17.061069,-67.129768,-5.442748
0.272461,0.165283,0.209717,19.282442,52.786259,0.396947
1.449463,0.588623,-0.288818,-26.106871,-34.770992,-2.778626
0.754150,0.788086,0.539795,18.519083,-42.229008,-11.366412
0.513184,0.512939,0.600586,16.511450,-0.717557,0.267176
0.558350,0.379883,0.390625,6.488550,15.549619,5.938931
0.608643,0.416260,0.363037,9.122137,13.465649,6.175572
0.683105,0.560303,0.407471,19.145039,-5.381680,1.832061
0.850830,0.661377,0.288818,15.931297,-35.167938,-2.137405
0.949707,0.493164,-0.032471,-6.564886,-28.977098,3.854962
0.788086,0.323730,0.102539,-8.335877,14.412213,11.328244
0.855225,0.552490,0.292969,7.625954,-17.473282,0.801527
0.895752,0.461670,-0.116211,-9.160305,-10.916031,6.251908
0.834473,0.568848,0.260742,10.824428,-2.541985,0.427481
0.868652,0.456055,0.005127,-13.145039,-3.526718,9.442748
0.856934,0.564941,0.160889,6.236641,-7.496183,-1.167939
0.818604,0.456787,0.036865,-6.465649,5.549618,8.290076
0.910156,0.485596,0.142090,-2.503817,-18.320610,2.068702
0.914795,0.473633,0.161865,4.320611,-4.854962,-0.732824
0.915527,0.459961,0.133545,4.038168,-1.213740,1.129771
0.938232,0.493408,0.165771,6.740458,-2.160305,1.946565
0.971924,0.525879,0.160645,13.022901,-0.839695,-4.335878
0.949463,0.534668,0.151611,14.679389,3.030534,-8.015267
0.913818,0.529541,0.106201,11.229008,6.099236,-3.870229
0.907227,0.536621,0.109131,6.206107,6.671756,-0.396947
0.911865,0.531006,0.121582,5.251908,2.854962,-2.129771
0.912354,0.492432,0.168213,8.236641,2.694656,-5.076336
0.894775,0.458008,0.125488,12.267176,1.480916,-5.083970
0.878662,0.467773,0.130127,16.198473,3.099237,-2.450382
0.872803,0.485840,0.164551,21.015266,5.381680,-0.251908
0.857666,0.510986,0.128418,23.541985,2.969466,0.015267
0.859131,0.552246,0.137451,16.572519,-2.000000,2.679389
0.857910,0.585937,0.115234,6.572519,-3.183206,4.801527
0.850342,0.566895,0.129395,-3.885496,-1.885496,8.564885
0.838623,0.518066,0.115479,-9.786260,-1.419847,12.343512
0.832520,0.475586,0.108154,-9.832061,-1.274809,14.580153
0.833252,0.464600,0.112793,-2.946565,-1.717557,14.854961
0.828125,0.473389,0.092041,3.587786,-1.992366,13.450381
0.808350,0.470703,0.059082,5.473282,-0.770992,14.274809
0.788574,0.459717,0.017334,3.770992,-0.152672,17.213741
0.778076,0.461182,0.020508,3.175573,-1.267176,20.969465
0.763428,0.454590,-0.010742,1.732824,-4.816794,24.091602
0.753174,0.432129,-0.025635,-2.167939,-8.312977,27.717558
0.769775,0.366943,-0.105225,-4.343512,-16.488550,29.854961
0.588867,0.187012,0.008789,-0.526718,16.267176,42.664124
0.417480,0.211426,0.292236,15.503817,24.206106,46.229008
1.027832,0.032959,-1.125488,-14.000000,-28.793894,46.061069
0.042480,0.300537,0.895508,34.725189,49.900764,52.526718
0.258057,0.657227,1.984314,48.129772,57.587788,54.610687
0.026367,-0.477051,0.116699,-9.938931,59.618320,62.748093
1.915283,1.043701,-2.000000,34.763359,-133.587784,17.083969
-0.049316,0.186523,1.984314,22.625954,80.916031,48.290077
0.937256,-0.601562,-1.728760,-21.198473,-7.610687,32.916031
1.118896,-0.376221,-2.000000,-30.908398,-29.083969,32.129772
0.649902,-0.345703,-0.590088,-23.648855,54.450382,42.740459
0.905273,0.736572,1.597168,44.267174,30.305344,29.702290
1.093262,0.103516,-1.191895,-2.488550,-44.603054,23.030535
0.892090,0.697998,0.672119,51.541985,-3.984733,3.458015
0.592529,0.056641,-0.049561,-6.770992,32.015266,25.022902
1.060547,0.040283,-0.494385,-34.687023,13.381680,20.648855
1.185059,0.134521,-0.396973,-31.229008,-0.816794,14.465649
1.109375,0.129150,-0.260742,-25.328245,9.984733,11.625955
0.926025,0.062744,-0.136963,-21.137405,32.977100,15.564885
0.749756,0.205566,0.119873,-5.206107,45.351147,16.580153
0.804443,0.544678,0.169189,3.068702,1.396947,9.160305
0.975830,0.520264,-0.168457,-15.633588,-37.755726,8.267176
0.847412,0.262207,-0.003906,-20.725191,14.480916,14.786260
0.971680,0.330322,0.186035,-5.160306,-10.946565,4.251908
0.964111,0.142090,-0.096924,-15.335877,20.412214,11.221375
0.972656,0.243652,0.232666,27.312977,7.908397,-2.374046
0.902344,0.291504,0.109863,20.519083,36.534351,1.679389
0.934082,0.495850,0.096191,16.068703,-1.633588,-2.755725
0.943848,0.590820,0.035156,-4.938931,5.526718,-3.114504
0.963379,0.466797,0.053955,-21.007633,6.778626,0.167939
0.990967,0.346436,0.175049,-11.702291,22.213741,-1.572519
0.908936,0.288330,0.116211,15.038168,36.488548,-0.145038
0.852051,0.341797,0.153076,25.328245,32.213741,0.732824
0.819092,0.429199,0.145752,19.938931,20.503817,-2.473282
0.852295,0.488281,0.108643,2.748092,-0.748092,-3.603053
0.933594,0.401611,0.132324,-5.366412,-4.297710,-8.893129
1.007080,0.252930,0.033936,-1.465649,-8.595420,-9.068703
1.079590,0.247314,0.111084,14.916031,1.328244,-8.519084
1.081299,0.295166,0.097412,33.122139,23.908398,-9.618320
1.002197,0.344727,0.064697,42.564884,28.809160,-10.679389
0.926025,0.403564,0.023682,40.580154,23.717558,-7.931298
0.922607,0.448975,0.024414,40.679390,7.732824,-8.091603
0.947754,0.459229,0.031250,39.687023,-6.625954,-14.862596
0.955811,0.460693,0.009033,37.603054,-12.557252,-17.091602
0.958740,0.433838,-0.059570,26.213741,-8.213740,-14.000000
0.968018,0.354492,-0.089600,12.641221,-4.091603,-10.335877
0.959717,0.310791,-0.068848,12.412213,1.832061,-8.183207
0.937500,0.299072,-0.027344,23.595419,8.641221,-9.137404
0.902100,0.324219,-0.030518,32.786259,7.236641,-10.427481
0.900635,0.397949,-0.042236,29.137405,1.679389,-9.732824
0.929687,0.435303,-0.084717,13.389313,-6.358778,-9.068703
0.956055,0.415771,-0.030762,-1.908397,-5.145038,-10.992367
0.933350,0.365234,0.030518,-4.038168,2.709924,-8.519084
0.894775,0.355469,0.035645,-1.335878,8.740458,-5.290076
0.834229,0.379639,0.097900,3.190840,11.977099,-5.190840
0.982666,0.447998,-0.106689,-0.175573,-29.984734,-8.900764
1.192383,0.459229,-0.375977,-9.106871,-37.557251,-11.236641
0.579834,0.722168,1.022705,34.160305,-9.167939,-12.900764
1.597656,0.646729,-0.655762,-32.175571,-83.274811,-12.908397
1.434570,0.652832,-2.000000,-51.076336,-93.435112,-18.687023
1.345947,1.537354,1.100342,12.549619,-94.419846,-29.572519
0.132324,-0.529053,0.896973,-29.793894,93.580154,5.908397
1.769531,1.136230,-1.225098,-24.122137,-113.389313,-28.000000
0.585937,1.002197,1.984314,20.320610,-30.931297,-13.877863
