ax,ay,az,gx,gy,gz
0.760010,1.953369,1.984314,34.297710,-61.137405,-2.022901
0.641846,1.892334,1.984314,30.748091,-52.541985,-4.236641
0.532715,1.818115,1.984314,32.068703,-41.503819,-7.267176
0.405029,1.764893,1.984314,34.290077,-26.251909,-8.129771
0.260986,1.707520,1.984314,35.328243,-8.633588,-5.183206
0.106934,1.676758,1.984314,35.748093,4.351145,-1.358779
-0.028564,1.653564,1.984314,34.183205,13.885496,0.793893
-0.128662,1.588379,1.984314,28.618320,21.984734,5.534351
-0.202393,1.552246,1.984314,15.801527,49.740459,8.328244
-0.284424,1.500488,1.984314,9.870229,58.916031,8.236641
-0.373047,1.428711,1.984314,2.030534,70.274811,8.870229
-0.459229,1.360107,1.984314,-5.702290,74.961830,7.801527
-0.532959,1.320801,1.984314,-13.137404,75.610687,9.183207
-0.594971,1.254150,1.984314,-25.580153,76.603050,11.603053
-0.621094,1.166260,1.984314,-35.702290,77.435112,15.534351
-0.620605,1.169678,1.984314,-37.748093,78.793892,12.320611
-0.637451,1.119873,1.984314,-34.870228,80.259544,8.190840
-0.648193,1.027100,1.984314,-29.519083,81.984734,2.610687
-0.675781,0.911865,1.984314,-22.595419,93.893127,6.236641
-0.660400,0.949951,1.984314,-3.038168,100.122139,10.068703
-0.658691,1.036865,1.984314,4.900764,108.992363,9.221375
-0.698730,1.070068,1.984314,4.404580,111.022903,2.778626
-0.751709,1.044434,1.984314,-3.992366,111.870232,-0.473282
-0.790771,1.007813,1.984314,-13.427481,111.053436,3.106870
-0.808350,0.942139,1.984314,-25.618320,111.480919,7.656488
-0.777832,0.916992,1.984314,-32.221375,113.740456,10.946565
-0.776855,0.837646,1.984314,-25.702290,110.740456,-0.419847
-0.800293,0.765137,1.984314,-19.709923,109.305344,-1.450382
-0.782959,0.819092,1.984314,-21.244274,111.083969,-2.961832
-0.782471,0.945801,1.984314,-20.244274,111.259544,-5.099236
-0.801514,0.963867,1.984314,-28.007633,117.374046,-5.145038
-0.819580,0.910400,1.984314,-32.587788,120.938934,-2.694656
-0.804443,0.897949,1.984314,-25.900763,120.351143,-1.992366
-0.776123,0.931885,1.984314,-17.137405,120.480919,-2.740458
-0.747559,0.940430,1.984314,-9.381680,124.206108,-2.015267
-0.730225,0.937988,1.984314,0.251908,129.992371,-1.442748
-0.745361,1.002686,1.984314,6.557252,134.717560,-0.824427
-0.754395,1.165283,1.984314,7.938931,133.427475,-3.389313
-0.392822,-0.483154,0.135986,-9.106871,130.206100,-4.816794
-0.446533,-0.490967,0.312256,-20.671755,124.832062,-1.938931
-0.487305,-0.545654,0.525879,-26.114504,119.816795,-4.229008
-0.529297,-0.601074,0.775635,-23.412214,119.190842,-0.007634
-0.548828,-0.576416,0.985596,-8.030535,122.847328,4.000000
-0.618896,-0.523437,1.162598,2.152672,123.557251,2.916031
-0.712158,-0.501709,1.383545,7.595420,123.931297,6.045802
-0.802490,-0.428955,1.550537,10.664123,115.709923,5.312977
-0.862549,-0.361572,1.780273,9.519084,104.488548,4.916030
-0.905518,-0.283936,1.984314,5.770992,95.763359,3.374046
-0.935303,-0.254150,1.984314,-7.854962,96.801529,5.969466
-0.953613,-0.257324,1.984314,-6.839694,94.618324,8.145039
-0.993896,-0.214355,1.984314,-0.305344,93.305344,11.778625
-1.024902,-0.145508,1.984314,6.198473,90.694656,14.770992
-1.050781,-0.112305,1.984314,15.343512,87.198471,17.137405
-1.050537,-0.024902,1.984314,24.526718,82.404579,19.015266
-1.035645,0.099609,1.984314,34.038166,77.396950,18.519083
-1.016357,0.285645,1.984314,40.450382,71.862595,14.000000
-1.029053,0.357666,1.984314,36.931297,69.671753,8.587787
-1.072510,0.389404,1.984314,33.145039,66.610687,8.343512
-1.075195,0.442383,1.984314,26.396946,76.900764,13.320611
-1.030518,0.506836,1.984314,32.534351,69.274811,14.610687
-0.973633,0.567383,1.984314,42.465649,64.603050,12.648855
-0.940430,0.651367,1.984314,50.053436,64.671753,9.114504
-0.920166,0.757080,1.984314,53.595421,62.656490,5.969466
-0.924805,0.891113,1.984314,54.916031,58.183205,3.000000
-0.895996,0.967773,1.984314,53.320610,53.320610,0.816794
-0.869385,0.943359,1.984314,52.656490,50.816795,3.946565
-0.853516,0.908447,1.984314,65.656487,47.213741,7.511450
-0.818848,0.831055,1.984314,82.396950,45.106869,15.335877
-0.752441,1.078613,1.984314,120.435112,55.702290,20.343512
-0.647217,1.103760,1.984314,129.786255,56.030533,19.236641
-0.682129,1.382568,1.984314,176.885498,28.595419,6.702290
-0.644775,1.324707,1.984314,135.290070,43.358780,7.641222
-0.615479,1.500488,1.984314,142.312973,36.167938,6.969466
-0.646729,1.569824,1.984314,134.213745,30.893129,10.374045
-0.668457,1.548828,1.984314,121.755722,35.030533,15.106871
-0.689697,1.471680,1.984314,111.702293,25.343512,20.603054
-0.662842,1.434326,1.984314,111.946564,13.694656,28.709923
-0.589355,1.373047,1.984314,117.152672,7.740458,35.969467
-0.566650,1.416016,1.984314,128.900757,2.916031,40.045803
-0.584717,1.493164,1.984314,125.328247,22.938931,46.190838
-0.653076,1.512207,1.984314,107.503815,25.389313,51.694656
-0.718018,1.369629,1.984314,80.564888,22.183207,77.618324
-0.655518,1.185303,1.984314,74.740456,18.244274,93.664124
-0.648682,1.023682,1.984314,69.297707,19.038168,93.244278
-0.694824,0.981934,1.984314,100.244278,26.412214,93.343513
-0.772461,0.943359,1.984314,137.458008,33.938931,94.824425
-0.844482,0.993652,1.984314,159.396942,36.175571,97.541985
-0.905029,1.088135,1.984314,163.022903,29.167938,100.450378
-0.894287,1.085449,1.984314,148.335876,19.786259,108.763359
-0.839600,0.986816,1.984314,110.564888,30.412214,115.572517
-0.795166,0.883789,1.984314,87.519081,34.076336,113.297707
-0.751465,0.841797,1.984314,70.129768,35.641220,109.343513
-0.676514,0.843994,1.984314,44.473282,35.862595,99.900764
-0.633789,0.704834,1.984314,-6.381680,37.862595,90.755722
-0.586426,0.328857,1.984314,-58.320610,44.786259,92.251907
-0.510010,-0.142578,1.984314,-88.740456,46.419846,97.687019
-0.380615,-0.427979,1.851074,-92.137405,38.061069,96.679390
-0.235840,-0.532471,1.238770,-71.106873,29.564886,89.778625
-0.079834,-0.537109,0.637695,-37.374046,18.877863,87.923668
0.131592,-0.412109,-0.030762,-25.007633,-27.671755,83.183205
0.391357,-0.275879,-0.589111,-35.366413,-55.129772,78.045799
0.664795,-0.181885,-1.145020,-56.824429,-75.824425,69.618324
0.951660,-0.199463,-1.565186,-70.687019,-83.450378,64.083969
1.240967,-0.222900,-2.000000,-63.152672,-84.030533,52.931297
1.489014,-0.280029,-2.000000,-35.870228,-76.572517,37.221375
1.688965,-0.199951,-2.000000,7.435114,-72.480919,24.114504
1.790527,-0.001709,-2.000000,40.503819,-67.312981,11.679389
1.841064,0.384277,-2.000000,43.442749,-72.946564,3.335878
1.831543,0.723877,-2.000000,16.229008,-90.603050,-0.381679
1.800293,0.800781,-2.000000,-17.099237,-109.206108,-1.732824
